customer_age,contacts_count_12_mon,credit_limit,total_revolving_bal,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,trans_amt_per_dependent,trans_ct_per_dependent,trans_amt_per_products,trans_ct_per_products,avg_trans_amt,proportion_inactive_months,products_per_tenure,trans_ct_per_contacts,products_per_inactivity,trans_ct_per_inactivity,trans_amt_per_credit_limit,age_per_tenure,trans_ct_per_tenure,trans_amt_per_tenure,total_spending,education_income_levels,churn_flag
46.0,1.0,5397.0,2336.0,0.6700000166893005,4734.0,96.0,0.8460000157356262,0.433,1183.5,24.0,1183.5,24.0,49.3125,0.04878048598766327,0.09756097197532654,96.0,2.0,48.0,0.8771539926528931,1.1219512224197388,2.341463327407837,115.46341705322266,7070.0,5.0,0
53.0,4.0,3401.0,1713.0,0.7730000019073486,1924.0,54.0,0.31700000166893005,0.504,481.0,13.5,320.6666564941406,9.0,35.62963104248047,0.0731707289814949,0.1463414579629898,13.5,2.0,18.0,0.5657159686088562,1.2926828861236572,1.3170732259750366,46.92683029174805,3637.0,5.0,0
37.0,4.0,7304.0,0.0,1.1440000534057617,2717.0,63.0,0.703000009059906,0.0,1358.5,31.5,905.6666870117188,21.0,43.126983642578125,0.06451612710952759,0.09677419066429138,15.75,1.5,31.5,0.3719879388809204,1.1935484409332275,2.0322580337524414,87.6451644897461,2717.0,4.0,0
26.0,2.0,8267.0,1720.0,0.6330000162124634,1917.0,37.0,0.47999998927116394,0.208,0.0,0.0,383.3999938964844,7.400000095367432,51.81081008911133,0.06666667014360428,0.3333333432674408,18.5,5.0,37.0,0.23188580572605133,1.7333333492279053,2.4666666984558105,127.80000305175781,3637.0,4.0,0
49.0,3.0,8051.0,2138.0,0.7160000205039978,4370.0,83.0,0.8859999775886536,0.266,1456.6666259765625,27.66666603088379,874.0,16.600000381469727,52.650604248046875,0.04878048598766327,0.12195122241973877,27.66666603088379,2.5,41.5,0.5427896976470947,1.1951220035552979,2.02439022064209,106.58536529541016,6508.0,4.0,0
42.0,3.0,5230.0,2517.0,0.9369999766349792,9495.0,61.0,0.6050000190734863,0.481,3165.0,20.33333396911621,4747.5,30.5,155.65573120117188,0.11428571492433548,0.05714285746216774,20.33333396911621,0.5,15.25,1.8154876232147217,1.2000000476837158,1.7428570985794067,271.28570556640625,12012.0,3.0,1
41.0,1.0,34516.0,0.0,0.9649999737739563,4734.0,57.0,0.5410000085830688,0.0,1578.0,19.0,2367.0,28.5,83.0526351928711,0.0625,0.0625,57.0,1.0,28.5,0.13715378940105438,1.28125,1.78125,147.9375,4734.0,5.0,1
44.0,2.0,29076.0,0.0,0.7699999809265137,8765.0,84.0,1.2109999656677246,0.0,2191.25,21.0,8765.0,84.0,104.3452377319336,0.054054055362939835,0.027027027681469917,42.0,0.5,42.0,0.30145135521888733,1.1891891956329346,2.270270347595215,236.8918914794922,8765.0,2.0,1
47.0,0.0,20979.0,1800.0,0.906000018119812,1178.0,27.0,0.9290000200271606,0.086,1178.0,27.0,235.60000610351562,5.400000095367432,43.62963104248047,0.0476190485060215,0.1190476194024086,0.0,2.5,13.5,0.056151390075683594,1.1190476417541504,0.6428571343421936,28.047618865966797,2978.0,7.0,0
63.0,1.0,1438.300048828125,0.0,0.9229999780654907,3383.0,61.0,1.1030000448226929,0.0,0.0,0.0,676.5999755859375,12.199999809265137,55.459014892578125,0.0416666679084301,0.1041666641831398,61.0,2.5,30.5,2.3520822525024414,1.3125,1.2708333730697632,70.47916412353516,3383.0,0.0,0
46.0,2.0,6083.0,1716.0,0.6179999709129333,4528.0,86.0,0.7549999952316284,0.282,2264.0,43.0,1509.3333740234375,28.66666603088379,52.651161193847656,0.05000000074505806,0.07500000298023224,43.0,1.5,43.0,0.7443695664405823,1.149999976158142,2.1500000953674316,113.19999694824219,6244.0,0.0,0
39.0,3.0,19435.0,2120.0,0.625,2062.0,55.0,0.4860000014305115,0.109,412.3999938964844,11.0,515.5,13.75,37.490909576416016,0.0833333358168602,0.1111111119389534,18.33333396911621,1.3333333730697632,18.33333396911621,0.10609724372625351,1.0833333730697632,1.5277777910232544,57.27777862548828,4182.0,3.0,0
55.0,3.0,19793.0,2488.0,0.593999981880188,2186.0,44.0,0.46700000762939453,0.126,0.0,0.0,546.5,11.0,49.681819915771484,0.06818182021379471,0.09090909361839294,14.666666984558105,1.3333333730697632,14.666666984558105,0.11044308543205261,1.25,1.0,49.681819915771484,4674.0,4.0,1
49.0,3.0,2976.0,2257.0,0.75,3837.0,57.0,0.781000018119812,0.758,1918.5,28.5,639.5,9.5,67.31578826904297,0.0833333358168602,0.1666666716337204,19.0,2.0,19.0,1.2893145084381104,1.3611111640930176,1.5833333730697632,106.58333587646484,6094.0,1.0,0
49.0,1.0,1438.300048828125,535.0,0.6779999732971191,3016.0,80.0,0.7390000224113464,0.372,1005.3333129882812,26.66666603088379,754.0,20.0,37.70000076293945,0.1034482792019844,0.13793103396892548,80.0,1.3333333730697632,26.66666603088379,2.0969200134277344,1.6896551847457886,2.7586207389831543,104.0,3551.0,3.0,0
33.0,2.0,2946.0,1359.0,0.7459999918937683,2017.0,48.0,0.45500001311302185,0.461,2017.0,48.0,504.25,12.0,42.02083206176758,0.0833333358168602,0.1111111119389534,24.0,1.3333333730697632,16.0,0.6846571564674377,0.9166666865348816,1.3333333730697632,56.02777862548828,3376.0,7.0,0
45.0,3.0,13445.0,1186.0,0.5600000023841858,7377.0,82.0,0.6079999804496765,0.088,1844.25,20.5,3688.5,41.0,89.96341705322266,0.05714285746216774,0.05714285746216774,27.33333396911621,1.0,41.0,0.5486798286437988,1.2857142686843872,2.3428571224212646,210.77142333984375,8563.0,4.0,0
37.0,3.0,3437.0,1064.0,0.8510000109672546,5110.0,76.0,0.8539999723434448,0.31,1703.3333740234375,25.33333396911621,5110.0,76.0,67.2368392944336,0.0833333358168602,0.0416666679084301,25.33333396911621,0.5,38.0,1.4867616891860962,1.5416666269302368,3.1666667461395264,212.9166717529297,6174.0,4.0,0
50.0,1.0,34516.0,1871.0,0.35600000619888306,4054.0,75.0,0.36399999260902405,0.054,2027.0,37.5,1351.3333740234375,25.0,54.0533332824707,0.02500000037252903,0.07500000298023224,75.0,3.0,75.0,0.11745277792215347,1.25,1.875,101.3499984741211,5925.0,4.0,0
45.0,0.0,8694.0,961.0,0.5509999990463257,1753.0,49.0,0.4410000145435333,0.111,350.6000061035156,9.800000190734863,350.6000061035156,9.800000190734863,35.775508880615234,0.029411764815449715,0.14705882966518402,0.0,5.0,49.0,0.2016333043575287,1.3235293626785278,1.441176414489746,51.55882263183594,2714.0,3.0,0
48.0,3.0,4025.0,0.0,0.8870000243186951,4445.0,92.0,0.6729999780654907,0.0,1481.6666259765625,30.66666603088379,740.8333129882812,15.333333015441895,48.315216064453125,0.02631578966975212,0.15789473056793213,30.66666603088379,6.0,92.0,1.104347825050354,1.263157844543457,2.4210526943206787,116.97368621826172,4445.0,4.0,0
56.0,3.0,2863.0,2517.0,0.5830000042915344,1458.0,39.0,0.6959999799728394,0.879,729.0,19.5,291.6000061035156,7.800000190734863,37.38461685180664,0.11764705926179886,0.09803921729326248,13.0,0.8333333134651184,6.5,0.5092560052871704,1.0980392694473267,0.7647058963775635,28.58823585510254,3975.0,3.0,0
39.0,1.0,4938.0,1593.0,0.699999988079071,4516.0,82.0,0.7829999923706055,0.323,2258.0,41.0,903.2000122070312,16.399999618530273,55.07316970825195,0.1034482792019844,0.17241379618644714,82.0,1.6666666269302368,27.33333396911621,0.9145402908325195,1.3448275327682495,2.8275861740112305,155.72413635253906,6109.0,3.0,0
45.0,2.0,2035.0,1174.0,0.8759999871253967,4670.0,77.0,0.6380000114440918,0.577,1556.6666259765625,25.66666603088379,934.0,15.399999618530273,60.649349212646484,0.0714285746216774,0.1785714328289032,38.5,2.5,38.5,2.2948403358459473,1.6071428060531616,2.75,166.7857208251953,5844.0,3.0,0
35.0,2.0,3518.0,1575.0,0.625,2121.0,60.0,0.5789999961853027,0.448,2121.0,60.0,530.25,15.0,35.349998474121094,0.1785714328289032,0.1428571492433548,30.0,0.800000011920929,12.0,0.6028993725776672,1.25,2.142857074737549,75.75,3696.0,2.0,0
39.0,2.0,2751.0,2258.0,0.6340000033378601,4386.0,67.0,0.675000011920929,0.821,2193.0,33.5,1462.0,22.33333396911621,65.46268463134766,0.0714285746216774,0.1071428582072258,33.5,1.5,33.5,1.5943293571472168,1.3928571939468384,2.392857074737549,156.64285278320312,6644.0,2.0,0
46.0,4.0,23642.0,2049.0,0.718999981880188,3139.0,54.0,0.6359999775886536,0.087,1046.3333740234375,18.0,784.75,13.5,58.12963104248047,0.025641025975346565,0.10256410390138626,13.5,4.0,54.0,0.13277219235897064,1.1794872283935547,1.384615421295166,80.4871826171875,5188.0,3.0,0
54.0,3.0,2440.0,503.0,0.41499999165534973,2334.0,51.0,0.593999981880188,0.206,583.5,12.75,466.79998779296875,10.199999809265137,45.764705657958984,0.06818182021379471,0.11363636702299118,17.0,1.6666666269302368,17.0,0.9565573930740356,1.2272727489471436,1.1590908765792847,53.04545593261719,2837.0,4.0,1
49.0,4.0,5176.0,0.0,0.8379999995231628,1902.0,56.0,0.9309999942779541,0.0,951.0,28.0,475.5,14.0,33.96428680419922,0.029411764815449715,0.11764705926179886,14.0,4.0,56.0,0.36746522784233093,1.441176414489746,1.6470588445663452,55.94117736816406,1902.0,2.0,0
35.0,2.0,2263.0,1188.0,0.8399999737739563,1927.0,47.0,0.38199999928474426,0.525,963.5,23.5,321.1666564941406,7.833333492279053,41.0,0.0555555559694767,0.1666666716337204,23.5,3.0,23.5,0.8515245318412781,0.9722222089767456,1.3055555820465088,53.52777862548828,3115.0,3.0,0
45.0,3.0,3230.0,2517.0,0.6150000095367432,1931.0,57.0,0.42500001192092896,0.779,0.0,0.0,321.8333435058594,9.5,33.877193450927734,0.0555555559694767,0.1666666716337204,19.0,3.0,28.5,0.5978327989578247,1.25,1.5833333730697632,53.63888931274414,4448.0,0.0,0
36.0,2.0,1815.0,0.0,0.4779999852180481,2039.0,34.0,0.36000001430511475,0.0,679.6666870117188,11.333333015441895,509.75,8.5,59.97058868408203,0.02777777798473835,0.1111111119389534,17.0,4.0,34.0,1.1234159469604492,1.0,0.9444444179534912,56.63888931274414,2039.0,3.0,1
29.0,3.0,3544.0,0.0,0.7179999947547913,2435.0,63.0,1.031999945640564,0.0,0.0,0.0,405.8333435058594,10.5,38.650794982910156,0.2142857164144516,0.4285714328289032,21.0,2.0,21.0,0.68707674741745,2.0714285373687744,4.5,173.92857360839844,2435.0,3.0,0
53.0,4.0,14111.0,1034.0,0.5049999952316284,2950.0,64.0,0.6840000152587891,0.073,2950.0,64.0,983.3333129882812,21.33333396911621,46.09375,0.0833333358168602,0.0833333358168602,16.0,1.0,21.33333396911621,0.2090567648410797,1.4722222089767456,1.7777777910232544,81.94444274902344,3984.0,4.0,0
46.0,3.0,2711.0,1793.0,0.6809999942779541,5084.0,79.0,0.7170000076293945,0.661,5084.0,79.0,847.3333129882812,13.166666984558105,64.35443115234375,0.10000000149011612,0.15000000596046448,26.33333396911621,1.5,19.75,1.875322699546814,1.149999976158142,1.975000023841858,127.0999984741211,6877.0,0.0,0
55.0,2.0,4178.0,0.0,0.8820000290870667,7914.0,54.0,0.8619999885559082,0.0,2638.0,18.0,3957.0,27.0,146.55555725097656,0.08695652335882187,0.043478261679410934,27.0,0.5,13.5,1.8942077159881592,1.1956521272659302,1.1739130020141602,172.04347229003906,7914.0,5.0,1
56.0,3.0,23510.0,1049.0,0.43799999356269836,1661.0,35.0,0.29600000381469727,0.045,830.5,17.5,415.25,8.75,47.4571418762207,0.0555555559694767,0.1111111119389534,11.666666984558105,2.0,17.5,0.07065078616142273,1.5555555820465088,0.9722222089767456,46.13888931274414,2710.0,6.0,0
45.0,2.0,1877.0,0.0,0.7519999742507935,4854.0,80.0,0.8180000185966492,0.0,1618.0,26.66666603088379,1213.5,20.0,60.67499923706055,0.03703703731298447,0.14814814925193787,40.0,4.0,80.0,2.5860414505004883,1.6666666269302368,2.9629628658294678,179.77777099609375,4854.0,0.0,0
42.0,2.0,34516.0,0.0,0.7739999890327454,12920.0,132.0,0.7369999885559082,0.0,6460.0,66.0,4306.66650390625,44.0,97.8787841796875,0.0833333358168602,0.0833333358168602,66.0,1.0,44.0,0.3743191659450531,1.1666666269302368,3.6666667461395264,358.8888854980469,12920.0,5.0,0
42.0,3.0,1929.0,1673.0,0.8349999785423279,857.0,36.0,1.1180000305175781,0.867,428.5,18.0,285.6666564941406,12.0,23.80555534362793,0.1304347813129425,0.1304347813129425,12.0,1.0,12.0,0.44427165389060974,1.8260869979858398,1.56521737575531,37.260868072509766,2530.0,3.0,1
48.0,1.0,8624.0,1709.0,0.9670000076293945,15738.0,111.0,0.8199999928474426,0.198,15738.0,111.0,7869.0,55.5,141.78378295898438,0.07692307978868484,0.05128205195069313,111.0,0.6666666865348816,37.0,1.8249071836471558,1.2307692766189575,2.846153736114502,403.5384521484375,17447.0,2.0,0
47.0,2.0,4822.0,1882.0,0.8330000042915344,13816.0,121.0,0.890999972820282,0.39,6908.0,60.5,6908.0,60.5,114.18181610107422,0.05000000074505806,0.05000000074505806,60.5,1.0,60.5,2.865201234817505,1.1749999523162842,3.0250000953674316,345.3999938964844,15698.0,2.0,0
51.0,2.0,16703.0,1140.0,0.5550000071525574,15472.0,122.0,0.7680000066757202,0.068,7736.0,61.0,15472.0,122.0,126.81967163085938,0.0714285746216774,0.02380952425301075,61.0,0.3333333432674408,40.66666793823242,0.9263006448745728,1.2142857313156128,2.904761791229248,368.3809509277344,16612.0,3.0,0
51.0,3.0,1495.0,691.0,0.7049999833106995,2552.0,42.0,0.5559999942779541,0.462,850.6666870117188,14.0,510.3999938964844,8.399999618530273,60.761905670166016,0.0731707289814949,0.12195122241973877,14.0,1.6666666269302368,14.0,1.7070233821868896,1.2439024448394775,1.0243902206420898,62.24390411376953,3243.0,3.0,1
59.0,4.0,1661.0,0.0,0.671999990940094,4338.0,77.0,0.925000011920929,0.0,0.0,0.0,1446.0,25.66666603088379,56.33766174316406,0.0625,0.0625,19.25,1.0,25.66666603088379,2.611679792404175,1.2291666269302368,1.6041666269302368,90.375,4338.0,3.0,0
46.0,3.0,26977.0,1961.0,0.640999972820282,1958.0,41.0,1.0499999523162842,0.073,652.6666870117188,13.666666984558105,391.6000061035156,8.199999809265137,47.75609588623047,0.02777777798473835,0.1388888955116272,13.666666984558105,5.0,41.0,0.07258034497499466,1.2777777910232544,1.1388888359069824,54.38888931274414,3919.0,4.0,0
38.0,3.0,1705.0,0.0,0.6039999723434448,3342.0,62.0,0.8240000009536743,0.0,1114.0,20.66666603088379,668.4000244140625,12.399999618530273,53.90322494506836,0.10526315867900848,0.2631579041481018,20.66666603088379,2.5,31.0,1.9601173400878906,2.0,3.263157844543457,175.8947296142578,3342.0,4.0,0
44.0,2.0,17965.0,1644.0,0.9210000038146973,1767.0,50.0,0.9229999780654907,0.092,589.0,16.66666603088379,294.5,8.333333015441895,35.34000015258789,0.0555555559694767,0.1666666716337204,25.0,3.0,25.0,0.0983579158782959,1.2222222089767456,1.3888888359069824,49.08333206176758,3411.0,7.0,0
43.0,1.0,1438.300048828125,0.0,1.003999948501587,974.0,28.0,0.27300000190734863,0.0,487.0,14.0,324.6666564941406,9.333333015441895,34.78571319580078,0.0810810774564743,0.0810810774564743,28.0,1.0,9.333333015441895,0.6771883368492126,1.162162184715271,0.7567567825317383,26.324323654174805,974.0,4.0,1
48.0,1.0,34516.0,738.0,0.718999981880188,15143.0,121.0,0.6349999904632568,0.021,3785.75,30.25,15143.0,121.0,125.14875793457031,0.029411764815449715,0.029411764815449715,121.0,1.0,121.0,0.4387240707874298,1.4117647409439087,3.558823585510254,445.3823547363281,15881.0,6.0,0
52.0,2.0,3388.0,2517.0,0.9190000295639038,15313.0,91.0,0.7839999794960022,0.743,5104.33349609375,30.33333396911621,3062.60009765625,18.200000762939453,168.27471923828125,0.09090909361839294,0.1515151560306549,45.5,1.6666666269302368,30.33333396911621,4.519775867462158,1.575757622718811,2.757575750350952,464.0303039550781,17830.0,6.0,0
56.0,4.0,1960.0,1690.0,0.6299999952316284,3870.0,67.0,0.5580000281333923,0.862,1935.0,33.5,967.5,16.75,57.761192321777344,0.04444444552063942,0.08888889104127884,16.75,2.0,33.5,1.9744898080825806,1.244444489479065,1.4888888597488403,86.0,5560.0,3.0,0
59.0,3.0,1648.0,997.0,0.7760000228881836,1776.0,36.0,0.5649999976158142,0.605,0.0,0.0,592.0,12.0,49.33333206176758,0.06521739065647125,0.06521739065647125,12.0,1.0,12.0,1.0776698589324951,1.2826087474822998,0.782608687877655,38.60869598388672,2773.0,1.0,0
43.0,4.0,6380.0,1160.0,0.753000020980835,17119.0,124.0,0.796999990940094,0.182,0.0,0.0,5706.33349609375,41.33333206176758,138.05645751953125,0.027027027681469917,0.0810810774564743,31.0,3.0,124.0,2.6832287311553955,1.162162184715271,3.351351261138916,462.6756896972656,18279.0,3.0,0
27.0,3.0,1553.0,723.0,0.6660000085830688,1954.0,43.0,0.3440000116825104,0.466,1954.0,43.0,651.3333129882812,14.333333015441895,45.44186019897461,0.0833333358168602,0.0833333358168602,14.333333015441895,1.0,14.333333015441895,1.2582099437713623,0.75,1.1944444179534912,54.27777862548828,2677.0,0.0,0
53.0,1.0,19040.0,2056.0,0.6069999933242798,1212.0,31.0,0.722000002861023,0.108,606.0,15.5,303.0,7.75,39.09677505493164,0.05714285746216774,0.11428571492433548,31.0,2.0,15.5,0.06365546584129333,1.514285683631897,0.8857142925262451,34.628570556640625,3268.0,5.0,0
52.0,2.0,3698.0,0.0,0.8109999895095825,3763.0,82.0,0.8640000224113464,0.0,1881.5,41.0,1881.5,41.0,45.89024353027344,0.07500000298023224,0.05000000074505806,41.0,0.6666666865348816,27.33333396911621,1.017577052116394,1.2999999523162842,2.049999952316284,94.07499694824219,3763.0,3.0,0
40.0,3.0,16050.0,0.0,0.7699999809265137,3721.0,62.0,0.5120000243186951,0.0,930.25,15.5,620.1666870117188,10.333333015441895,60.01612854003906,0.06451612710952759,0.19354838132858276,20.66666603088379,3.0,31.0,0.23183800280094147,1.2903225421905518,2.0,120.03225708007812,3721.0,5.0,0
45.0,3.0,2853.0,2517.0,0.5950000286102295,4971.0,65.0,0.7570000290870667,0.882,1657.0,21.66666603088379,2485.5,32.5,76.47692108154297,0.0833333358168602,0.0555555559694767,21.66666603088379,0.6666666865348816,21.66666603088379,1.742376446723938,1.25,1.8055555820465088,138.0833282470703,7488.0,2.0,0
50.0,2.0,19939.0,0.0,1.0299999713897705,3342.0,76.0,0.4620000123977661,0.0,3342.0,76.0,1114.0,25.33333396911621,43.97368240356445,0.1515151560306549,0.09090909361839294,38.0,0.6000000238418579,15.199999809265137,0.16761121153831482,1.5151515007019043,2.303030252456665,101.2727279663086,3342.0,7.0,0
42.0,3.0,4836.0,493.0,0.4169999957084656,1870.0,45.0,0.4059999883174896,0.102,935.0,22.5,623.3333129882812,15.0,41.55555725097656,0.09090909361839294,0.09090909361839294,15.0,1.0,15.0,0.3866831958293915,1.2727272510528564,1.3636363744735718,56.66666793823242,2363.0,3.0,1
45.0,2.0,8532.0,2165.0,0.7070000171661377,3242.0,63.0,0.75,0.254,1621.0,31.5,648.4000244140625,12.600000381469727,51.4603157043457,0.04878048598766327,0.12195122241973877,31.5,2.5,31.5,0.37998124957084656,1.097561001777649,1.5365853309631348,79.07317352294922,5407.0,4.0,0
35.0,3.0,3187.0,2517.0,1.2139999866485596,2072.0,33.0,0.8330000042915344,0.79,690.6666870117188,11.0,345.3333435058594,5.5,62.787879943847656,0.03846153989434242,0.23076923191547394,11.0,6.0,33.0,0.650141179561615,1.3461538553237915,1.2692307233810425,79.69230651855469,4589.0,0.0,0
49.0,1.0,2212.0,0.0,0.9419999718666077,2394.0,55.0,0.8970000147819519,0.0,1197.0,27.5,798.0,18.33333396911621,43.52727127075195,0.07692307978868484,0.07692307978868484,55.0,1.0,18.33333396911621,1.0822784900665283,1.2564102411270142,1.4102563858032227,61.38461685180664,2394.0,3.0,1
32.0,1.0,2352.0,2176.0,0.8569999933242798,5209.0,93.0,0.7549999952316284,0.925,2604.5,46.5,1302.25,23.25,56.0107536315918,0.1388888955116272,0.1111111119389534,93.0,0.800000011920929,18.600000381469727,2.2147109508514404,0.8888888955116272,2.5833332538604736,144.69444274902344,7385.0,4.0,0
42.0,3.0,3376.0,1661.0,0.6179999709129333,4629.0,75.0,0.9229999780654907,0.492,1543.0,25.0,771.5,12.5,61.720001220703125,0.06060606241226196,0.1818181872367859,25.0,3.0,37.5,1.3711493015289307,1.2727272510528564,2.2727272510528564,140.27272033691406,6290.0,4.0,0
46.0,5.0,21646.0,1778.0,1.0709999799728394,3328.0,61.0,0.7940000295639038,0.082,1109.3333740234375,20.33333396911621,832.0,15.25,54.557376861572266,0.0357142873108387,0.1428571492433548,12.199999809265137,4.0,61.0,0.15374664962291718,1.6428571939468384,2.1785714626312256,118.85713958740234,5106.0,0.0,0
45.0,2.0,1438.300048828125,0.0,0.6800000071525574,2429.0,38.0,0.6520000100135803,0.0,607.25,9.5,809.6666870117188,12.666666984558105,63.921051025390625,0.07407407462596893,0.1111111119389534,19.0,1.5,19.0,1.688799262046814,1.6666666269302368,1.4074074029922485,89.96295928955078,2429.0,5.0,1
37.0,3.0,2286.0,0.0,0.7319999933242798,5199.0,83.0,0.843999981880188,0.0,1299.75,20.75,1733.0,27.66666603088379,62.638553619384766,0.0833333358168602,0.0833333358168602,27.66666603088379,1.0,27.66666603088379,2.274278163909912,1.0277777910232544,2.305555582046509,144.4166717529297,5199.0,0.0,0
34.0,3.0,3038.0,1539.0,0.7070000171661377,2189.0,54.0,0.6880000233650208,0.507,547.25,13.5,437.79998779296875,10.800000190734863,40.53703689575195,0.19230769574642181,0.19230769574642181,18.0,1.0,10.800000190734863,0.7205398082733154,1.307692289352417,2.076923131942749,84.19230651855469,3728.0,4.0,0
46.0,1.0,5547.0,0.0,0.8500000238418579,4585.0,79.0,0.7950000166893005,0.0,2292.5,39.5,764.1666870117188,13.166666984558105,58.0379753112793,0.0555555559694767,0.1666666716337204,79.0,3.0,39.5,0.8265728950500488,1.2777777910232544,2.194444417953491,127.36111450195312,4585.0,3.0,0
34.0,3.0,1438.300048828125,0.0,0.734000027179718,4302.0,74.0,0.7620000243186951,0.0,1434.0,24.66666603088379,1075.5,18.5,58.135135650634766,0.0833333358168602,0.1111111119389534,24.66666603088379,1.3333333730697632,24.66666603088379,2.9910309314727783,0.9444444179534912,2.055555582046509,119.5,4302.0,0.0,0
41.0,3.0,16954.0,1588.0,0.878000020980835,3411.0,60.0,0.875,0.094,1137.0,20.0,682.2000122070312,12.0,56.849998474121094,0.0810810774564743,0.13513512909412384,20.0,1.6666666269302368,20.0,0.20119145512580872,1.1081081628799438,1.6216216087341309,92.1891860961914,4999.0,3.0,0
41.0,3.0,6059.0,1171.0,0.6779999732971191,4119.0,70.0,0.6669999957084656,0.193,2059.5,35.0,823.7999877929688,14.0,58.842857360839844,0.09375,0.15625,23.33333396911621,1.6666666269302368,23.33333396911621,0.6798151731491089,1.28125,2.1875,128.71875,5290.0,6.0,0
43.0,2.0,6348.0,0.0,0.4000000059604645,1732.0,39.0,0.3930000066757202,0.0,866.0,19.5,346.3999938964844,7.800000190734863,44.410255432128906,0.08571428805589676,0.1428571492433548,19.5,1.6666666269302368,13.0,0.27284184098243713,1.2285714149475098,1.1142857074737549,49.485713958740234,1732.0,2.0,1
42.0,0.0,29535.0,895.0,0.9520000219345093,3934.0,74.0,0.6439999938011169,0.03,1311.3333740234375,24.66666603088379,655.6666870117188,12.333333015441895,53.16216278076172,0.02777777798473835,0.1666666716337204,0.0,6.0,74.0,0.13319790363311768,1.1666666269302368,2.055555582046509,109.27777862548828,4829.0,5.0,0
36.0,3.0,6071.0,0.0,0.9120000004768372,9338.0,59.0,0.902999997138977,0.0,4669.0,29.5,4669.0,29.5,158.27117919921875,0.0833333358168602,0.0555555559694767,19.66666603088379,0.6666666865348816,19.66666603088379,1.5381320714950562,1.0,1.6388888359069824,259.3888854980469,9338.0,0.0,1
39.0,3.0,3770.0,1197.0,0.6209999918937683,1602.0,49.0,0.4410000145435333,0.318,1602.0,49.0,400.5,12.25,32.693878173828125,0.125,0.1666666716337204,16.33333396911621,1.3333333730697632,16.33333396911621,0.42493370175361633,1.625,2.0416667461395264,66.75,2799.0,3.0,0
45.0,3.0,20356.0,2031.0,0.7519999742507935,15180.0,121.0,0.8059999942779541,0.1,0.0,0.0,15180.0,121.0,125.45454406738281,0.1111111119389534,0.02777777798473835,40.33333206176758,0.25,30.25,0.7457260489463806,1.25,3.3611111640930176,421.6666564941406,17211.0,3.0,0
46.0,1.0,29528.0,1769.0,0.7710000276565552,14428.0,119.0,0.699999988079071,0.06,7214.0,59.5,14428.0,119.0,121.24369812011719,0.025641025975346565,0.025641025975346565,119.0,1.0,119.0,0.48862096667289734,1.1794872283935547,3.0512821674346924,369.94873046875,16197.0,6.0,0
45.0,3.0,3798.0,1570.0,0.9160000085830688,4512.0,80.0,0.777999997138977,0.413,1128.0,20.0,2256.0,40.0,56.400001525878906,0.07894736528396606,0.05263157933950424,26.66666603088379,0.6666666865348816,26.66666603088379,1.1879936456680298,1.1842105388641357,2.1052632331848145,118.7368392944336,6082.0,3.0,0
48.0,5.0,20912.0,0.0,0.7250000238418579,4172.0,84.0,0.7870000004768372,0.0,1390.6666259765625,28.0,1043.0,21.0,49.66666793823242,0.05263157933950424,0.10526315867900848,16.799999237060547,2.0,42.0,0.19950267672538757,1.263157844543457,2.21052622795105,109.78947448730469,4172.0,4.0,0
49.0,3.0,2188.0,1067.0,0.6179999709129333,4537.0,66.0,0.4350000023841858,0.488,1512.3333740234375,22.0,907.4000244140625,13.199999809265137,68.74242401123047,0.0833333358168602,0.1388888955116272,22.0,1.6666666269302368,22.0,2.0735831260681152,1.3611111640930176,1.8333333730697632,126.02777862548828,5604.0,3.0,0
41.0,3.0,3497.0,0.0,0.6959999799728394,4345.0,72.0,0.7559999823570251,0.0,1086.25,18.0,1086.25,18.0,60.34722137451172,0.05714285746216774,0.11428571492433548,24.0,2.0,36.0,1.2424935102462769,1.1714285612106323,2.057142972946167,124.14286041259766,4345.0,3.0,0
51.0,1.0,3173.0,2517.0,0.7080000042915344,4030.0,73.0,0.621999979019165,0.793,2015.0,36.5,806.0,14.600000381469727,55.20547866821289,0.04444444552063942,0.1111111119389534,73.0,2.5,36.5,1.2700914144515991,1.1333333253860474,1.6222221851348877,89.55555725097656,6547.0,8.0,0
43.0,3.0,2082.0,1794.0,0.7350000143051147,3423.0,48.0,0.9200000166893005,0.862,855.75,12.0,1711.5,24.0,71.3125,0.06666667014360428,0.06666667014360428,16.0,1.0,24.0,1.6440922021865845,1.4333332777023315,1.600000023841858,114.0999984741211,5217.0,0.0,1
38.0,1.0,1736.0,1319.0,0.6669999957084656,5045.0,86.0,0.7549999952316284,0.76,1261.25,21.5,5045.0,86.0,58.66279220581055,0.1111111119389534,0.03703703731298447,86.0,0.3333333432674408,28.66666603088379,2.9061059951782227,1.4074074029922485,3.185185194015503,186.8518524169922,6364.0,0.0,0
47.0,2.0,21714.0,1969.0,0.9440000057220459,13270.0,104.0,0.625,0.091,6635.0,52.0,13270.0,104.0,127.59615325927734,0.054054055362939835,0.027027027681469917,52.0,0.5,52.0,0.6111264824867249,1.2702702283859253,2.8108108043670654,358.6486511230469,15239.0,3.0,0
